-1.0 1:-0.1820230776680849 2:-0.024287272717246015 3:0.14484840437036323 4:0.03319392451309285 5:0.06582638144489916 6:-0.00456495436540667 7:-0.0844845726267119 8:0.04715298879145437 9:-0.07990026466260901 10:-0.058634192708923984 11:-0.01482206141285891 12:0.0483813171223474 13:0.029570215696858863 14:-0.0422138658484648 15:0.008786583905049307 16:0.02152997566279435 17:-0.02417624434024017 18:0.04020871093044844 19:-0.0056248155383976615 20:-0.018710893352092795 21:-0.01084185060133379 22:-0.008422598605624953 23:0.01757264432563804 24:0.014300164225946186 25:0.03666549053190426 26:-0.02190687009947819 27:0.010328511898299605 28:0.006723654280390175 29:0.001034985511373725 30:-0.0010274791814086498 31:0.0015072018405305684 32:0.009211859147956714 33:-0.011107776282775476 34:-0.012996898711755887 35:-0.015297285723956878 36:-0.005458841275148268 37:-0.0012692518081395474 38:0.005410666178660324 39:-0.004202487162540512 40:-0.00558914033861963 41:0.002244101888595632 42:0.006903577381886267 43:0.009260279366236548 44:-0.002472866361168328 45:0.004561824237680454 46:0.0004287647539302328 47:-0.005675986367364505 48:-0.011874869779119826 49:0.00034096305856326113 50:0.014656822586231773 51:0.0029471254209851375 52:0.0024757186571929754 53:0.0242127993966242 54:0.001767507166189816 55:-0.00506872802581957 56:-0.00346093467412123 57:-0.005049670611056082 58:0.011040587724109733 59:-0.016667499462733614 60:-0.013095633897039296 61:-0.006952419747534931 62:0.005811466662278739 63:-0.0027167711531514097 64:-0.00014711509342657698 
-1.0 1:0.044607699083778804 2:-0.19992346191116614 3:-0.1345176042873275 4:0.015988782623539654 5:-0.06802651076990654 6:-0.1341670539324287 7:-0.14022186123421254 8:-0.05875914674919328 9:-0.044772147008743365 10:0.040208763638059336 11:-0.020116367813406123 12:0.05395565317193352 13:-0.021529022050280906 14:-0.037555907818047116 15:0.02633765148468931 16:-0.06472453402209567 17:-0.017696433317642542 18:0.029743935296641478 19:0.042049806461153055 20:-0.029204730550627472 21:-0.03038239704351082 22:0.01050794313056415 23:0.005823058018527329 24:0.048239173158963575 25:-0.0038799833117009845 26:-0.003473165147018154 27:-0.02922329204707209 28:-0.047323224454038644 29:-0.00019887511692750007 30:0.06460398848263282 31:0.002915770294414014 32:-0.021583493004140406 33:-0.010409340443547521 34:-0.0022543396389860648 35:-0.0046929497456051905 36:-0.01321600153793907 37:0.027846362931763544 38:0.006552408243343712 39:-0.00801899053476332 40:0.037653434004777914 41:0.003967851187022808 42:-0.005995177314165176 43:0.023148832785888508 44:-0.01235017927020995 45:-0.031234393644886498 46:0.03646607560775819 47:-0.0005739960924855368 48:0.0007667539577917507 49:0.0021662413188276476 50:-0.005454924912620112 51:0.0238810305169124 52:0.010234605151866224 53:-0.003957526537196776 54:0.008061575571143002 55:-0.009220276240427355 56:0.014673634122026283 57:-0.004095306695056394 58:0.008554994952117805 59:-0.009659394089518365 60:0.012187244310289003 61:-0.0057436263426770525 62:-0.004716701097915657 63:0.019937173040557442 64:-0.0035490409304278665 
1.0 1:0.13842854842338148 2:0.022345521719493774 3:-0.07481449725635399 4:0.1203742301285898 5:-0.0011686470000185634 6:0.060984460554875844 7:0.02266129962543374 8:0.008541348338782062 9:0.004717815930990415 10:-0.011759896715956869 11:0.06458212050621082 12:0.02113984910881327 13:0.053884388613591856 14:0.005514356069733144 15:0.007433913382209292 16:-0.018994356085756812 17:0.019116288362418875 18:-0.018773900216997513 19:-0.003661580105079148 20:-0.0031770945255850287 21:0.03893914719902132 22:-0.05008792276249997 23:-0.05772167554469342 24:-0.00847612571075407 25:0.015951188063538783 26:-0.020925045654238018 27:-0.012725301592415387 28:-0.01433274020052988 29:-0.013683975635029173 30:0.002293319523703338 31:0.012169903241113854 32:-0.024846457120766306 33:-0.008926993680934924 34:-0.0022968288693306464 35:-0.002359662385708523 36:-0.018557256329823982 37:-0.009168985277782593 38:0.00482538693768963 39:0.005520444633025682 40:0.01613973634393586 41:0.0036614556729229917 42:0.005417206444926839 43:0.009836938779475606 44:-0.0012023323064802426 45:-6.985242246183854e-05 46:0.003636887153964149 47:-0.006627852770322477 48:-0.0032662442458854385 49:0.007102428906896784 50:-0.010662013901273193 51:0.007317772812497975 52:0.0015866559548147925 53:-0.0012611096174452614 54:0.007625566440692944 55:0.006884329354421197 56:0.00039719777325667414 57:-0.0005587731889903132 58:-0.001976400759190312 59:0.008819465859081149 60:0.002449344344874575 61:-0.0010223504562038223 62:0.0025903456150688496 63:-0.006036749715287161 64:-0.003591980320761947 
-1.0 1:-0.0659390233469329 2:-0.12704743716117214 3:0.14298983767393308 4:-0.11534692752374592 5:0.008477071670099433 6:0.039023354256168714 7:-0.0815489595143653 8:-0.002134299645046144 9:0.027014811622292377 10:0.0011711231666183888 11:0.019036714346695016 12:0.004070996805628856 13:-0.010675974431403026 14:0.009787965867058903 15:-0.004506361579439615 16:0.021512336068137634 17:0.055911678577522994 18:-0.008049452917200942 19:-0.006339088989102033 20:0.023176105935925582 21:0.025546199165152134 22:-8.597980514744863e-05 23:-0.011780311294986918 24:-0.024689718350535548 25:-0.017732501946282012 26:-0.0027684848297769814 27:0.022874750410525165 28:-0.0053656897664750534 29:0.007430435496195159 30:-0.0039195942543383995 31:-0.046245821794902504 32:-0.012362594234359902 33:-0.007757283031910775 34:0.020105114333099913 35:0.00260604982288505 36:-0.0031752361831020037 37:0.007816170802930641 38:-0.012967658926716533 39:-0.014728752119593482 40:0.017974797435602638 41:0.0021956470051610836 42:-0.012375949448081422 43:0.008477419424448036 44:-0.009347827236852565 45:-0.0059684856093627035 46:0.002720173587561943 47:-0.014503679982510464 48:-0.0002252905957578384 49:-0.007293686118729764 50:0.004103959127630636 51:-0.011277047762974984 52:0.00697617754590882 53:0.016661660454112534 54:0.010079276463571317 55:-0.0039994374132203935 56:-0.011073343445688628 57:0.0013271365981641463 58:0.00576427220843584 59:-0.007093027367312693 60:0.0062080606157481 61:-0.0062043338459887515 62:-0.007825957987198612 63:0.0020057120799608173 64:-0.0002687325012311159 
-1.0 1:-0.2733652735736324 2:0.1617163692086473 3:-0.05677758568071226 4:0.014480690617215327 5:0.1393581998033854 6:-0.07376875725113131 7:0.03401159502972917 8:-0.12349900639960587 9:0.09761411247983168 10:0.06559574330377059 11:0.03004821003796385 12:-0.04671083469460931 13:-0.02559913636062063 14:0.04855318983236351 15:-0.012423550026569846 16:-0.002555396719780112 17:0.04600474068249053 18:-0.0507728115749556 19:-0.0012074811463955732 20:0.018035653987853555 21:0.0053135493221832635 22:-0.004703615594427304 23:-0.02283235338559849 24:-0.016331743110567565 25:-0.04652025493819402 26:0.021102566387551713 27:-0.01127341944181174 28:-0.007474318407382419 29:0.004157946045172181 30:-0.009167929893392185 31:0.02145113726000285 32:0.007119401247178964 33:-0.05879828469942785 34:0.01993775220281481 35:0.00973921022110125 36:-0.0040248798910675005 37:-0.004037161349753127 38:-0.00034283510079337505 39:-0.0005513413289151259 40:0.016147366295711466 41:-0.006671186818196599 42:-0.012701412789985243 43:-0.031252321627205745 44:0.016991203924178404 45:-0.00021457939919609578 46:-0.015577420087958293 47:0.004500419144497073 48:0.007918229896801767 49:-0.001296850337813686 50:0.013116120412409366 51:0.007073583369637523 52:0.009044393609847873 53:0.012259534466060167 54:-0.012484040982405131 55:-0.004559114753033618 56:0.008692117257402703 57:0.004756186419658658 58:0.008572457544645584 59:-0.004363474460765057 60:-0.019114944626636713 61:-0.006086619237111167 62:0.0053717769204048894 63:-0.007274093928842452 64:-0.0070448402105077156 
1.0 1:0.20577179881593272 2:0.06210482282403178 3:-0.037463809616831795 4:0.06602280011693569 5:-0.02556618193857979 6:0.011927095354647652 7:0.014596024587629444 8:-0.0021792991444629893 9:-0.02097954915733132 10:0.0016601034584705528 11:0.0516484169253723 12:-0.0036439653289984247 13:0.014053709912062777 14:-0.025226490307996938 15:-0.014509742879840798 16:0.011372400474459666 17:0.010088138302908414 18:-0.029467023174523457 19:0.0015254475672876727 20:-0.005557206867925345 21:0.015127906222438293 22:-0.03023150161464454 23:-0.013573784106745188 24:-0.009764907147708588 25:0.009980313643562179 26:-0.008176677072959972 27:0.0031015900621357033 28:0.002485320193064241 29:-0.006123046666339801 30:-0.0028702357921185726 31:0.01497931956973216 32:-0.024193639096877835 33:0.002847133952553451 34:0.017637485237331482 35:-0.017065358775573795 36:0.007645293496186492 37:-0.010654806404685866 38:0.003113748673652529 39:0.0118351316304787 40:-0.009741781572337316 41:0.005179108704815078 42:-0.013849362625939625 43:-0.011688626592118913 44:0.006012938429436088 45:0.009922021394416048 46:0.02085997359327075 47:-0.0045670948691355195 48:-0.008802322776887452 49:-0.007311116095253331 50:-0.0070071774947916225 51:0.007599264745755778 52:0.00016171874414015394 53:0.002327164656928716 54:-0.0015771544433129192 55:-0.006199335900468887 56:0.004042867871119394 57:-0.008213950774139878 58:0.001135207464069692 59:0.006445790526378034 60:-0.0012910707745102607 61:0.007231229910146568 62:-0.005611695794539385 63:0.0038993005312551042 64:0.000792375805057843 
-1.0 1:0.1144775478374199 2:-0.24741230011743182 3:-0.05612295428538652 4:-0.06754295570395917 5:0.02182019979661951 6:-0.014384307137638644 7:0.05761446080246637 8:-0.04775948496560542 9:0.006136312861531247 10:-0.05498765774347811 11:-0.008774052374464832 12:-0.007673876635341196 13:-0.0022268263562766344 14:0.02183839735955391 15:-0.0015725576690132845 16:0.02603265067747361 17:0.008122125070871983 18:-0.0026834392392934905 19:0.0028167031363658 20:-0.0031106913516038776 21:-0.008847537142704611 22:0.00553086805073499 23:0.004551129199122005 24:0.006985023414403185 25:0.0023777380543721256 26:0.020817603517918188 27:0.006231842414819358 28:-0.016861914918797332 29:-0.022842945002908416 30:-0.0004984229547330549 31:0.010948932422975809 32:-0.006727503252780348 33:0.004943154176292718 34:-0.011095100778849494 35:-0.0017458666026755516 36:-0.0012072117775620752 37:0.011485928585233738 38:0.01214000675610425 39:0.017129902382667962 40:0.0040141370208066525 41:0.007928431825191389 42:-0.003865338544517788 43:-0.009333767215665156 44:-0.014441539581170316 45:0.002340196195210166 46:0.0030310595261907602 47:-0.0008919359403892959 48:0.0017093974621117218 49:0.0011763046393605584 50:0.005258454825416505 51:-0.013478361438295302 52:-0.009774978293939755 53:0.0026235249137438353 54:-0.005575443635363518 55:0.006780708901688292 56:0.0035235422192032018 57:-0.003759623418914941 58:0.00442972996582421 59:-0.0003109518759488879 60:0.002627461493763099 61:-0.0004064230115002612 62:-1.61970709907812e-05 63:0.004092254366499758 64:-0.004051482623388478 
1.0 1:0.0024941775855133047 2:-0.11697375704041173 3:-0.14989096013484932 4:0.0520834304604303 5:-0.014154978001402549 6:-0.03418082916374381 7:0.011511935663192321 8:0.012908019450659398 9:-0.04102523629683771 10:0.04099044412875358 11:0.02984447477982467 12:0.006792217445608536 13:0.07619359972485236 14:-0.007713329375793727 15:0.01468090226258778 16:0.001385675633258681 17:-0.008944790180113191 18:-0.021964160692607034 19:0.016762406215637796 20:-0.006397248236072089 21:0.00013462801737685118 22:-0.02289853025815118 23:0.0067560788278781215 24:-0.01434361162214039 25:0.002220791563155069 26:-0.0020661034075576444 27:0.01989282338463193 28:0.024112828623318937 29:0.007442684574894281 30:0.00957095701878679 31:-0.02692217057951867 32:-0.01467547839649506 33:-0.021200748534572572 34:-0.010219957278298315 35:0.007774366883868006 36:0.0033877704937776377 37:-0.009903239742214538 38:-0.012067208404163397 39:0.008828019117593957 40:0.001608378251267951 41:0.008742046615468369 42:-0.0036882366101066103 43:-0.0008998776300665143 44:-0.01303033453807225 45:-0.007834799216021326 46:-0.007819546182398943 47:0.01911469274877133 48:-0.006781387159314612 49:-0.00913371572244118 50:-0.005839416221119214 51:0.006860037681368122 52:0.0015769322340502788 53:0.000781255021488095 54:-0.008483277367408806 55:0.002406061745550514 56:0.0068621118995702834 57:0.006788620846886948 58:0.006173631285989736 59:0.011123328568914308 60:0.0016177920987009917 61:0.002311971716238418 62:0.005893563753273844 63:-0.0037364021242801125 64:0.008727895128178268 
1.0 1:0.27034573785236554 2:0.16079747872716846 3:0.034333645132353485 4:0.079150536668697 5:-0.04249280052609718 6:-0.032759052770082335 7:0.036143165346383496 8:0.012642768601292244 9:0.007797091013405139 10:-0.059396904245826845 11:0.08997250800363937 12:0.0008504076819442624 13:-0.05767777972612853 14:0.018927846639214166 15:-0.031230725880535465 16:-0.0274052943513935 17:0.023971278931516533 18:0.016737765810899034 19:-0.05076432553171746 20:0.048862143483808636 21:-0.022531345358272857 22:-0.06360744655593512 23:-0.013689553548313534 24:0.07716649443662524 25:0.002517325111223938 26:0.025915665068203902 27:0.0010168621648250394 28:0.015657335405542826 29:-0.03397051636009415 30:0.0069666552290593205 31:-0.02275282828901138 32:-0.011768860622869762 33:-0.018223209499344837 34:-0.019066317466894644 35:0.0019118729457889682 36:0.01195473384550299 37:-0.009103072517377225 38:0.005044533066202509 39:-0.012984791672683536 40:-0.009368429633683324 41:-0.017478944902477263 42:0.0006448037084819946 43:0.006953355522714956 44:0.0076788860221207195 45:-0.011589511371478388 46:-0.011120800401661229 47:0.015919104651194237 48:-0.006783167415894814 49:-0.013876328185143597 50:0.00030650829773790425 51:-0.014382795952432947 52:0.006718135604245652 53:0.001748108331212181 54:-0.013762687242031318 55:0.004661899184037871 56:0.0027445533228873326 57:0.004978214366008572 58:-3.397842279083407e-05 59:0.002845169427493381 60:-0.007150398343384272 61:0.0023768643383328225 62:-0.007703883173822274 63:-0.0004335821312454386 64:0.007769847150401249 
1.0 1:0.14252113846174674 2:-0.044114922195382225 3:0.03423928956795093 4:0.08105173627102354 5:0.012341294718858413 6:0.03692252419428803 7:0.04165050189773207 8:0.020436117050452948 9:0.02684337806173957 10:-0.04257083399317053 11:0.06929601161857948 12:-0.027121614195046734 13:-0.017888163906364947 14:-0.005446215587925943 15:-0.0009807269301408588 16:-0.02107854763558501 17:-0.012063558075732964 18:-0.02378079292618004 19:0.0075067191790388 20:0.011776571245867097 21:-0.018530786444617336 22:-0.03486553058031419 23:-0.0037771590708784337 24:0.005182040437502656 25:0.0011144649632416255 26:-0.01687724512072076 27:0.013480721908968155 28:0.007788636240876987 29:0.02591716315545993 30:0.0019555382189866155 31:0.010897918513496141 32:0.0014106644835135788 33:0.003427917147981936 34:0.018437553023996717 35:-0.007577569279061814 36:-0.006219639271593476 37:-0.005915236523716511 38:0.010397703896762645 39:0.009519485999265685 40:-0.0008956352193605546 41:-0.009901379917840163 42:-0.012545263425214944 43:-0.008297246046156692 44:0.00764226081631149 45:0.016926046126820988 46:0.007760283544157613 47:0.001069775733923342 48:-0.017414813478015493 49:-0.004221258210600443 50:-0.002875707026578923 51:0.005951478982947811 52:-0.0005702062745282527 53:-0.004704458824696946 54:-0.002366259616759691 55:-0.006849670969865459 56:-0.00032271746594120763 57:-0.012552997528129982 58:0.009287123510658373 59:0.008213218580636528 60:0.0030489350268671864 61:0.010658174448947792 62:-0.012100290807986688 63:0.008560088839910352 64:-0.0007280356480309971 
-1.0 1:0.27263561598316954 2:0.15293960877764634 3:0.07811675140726834 4:0.1421252252167152 5:-0.07170391401263448 6:-0.04491061669661862 7:0.17844285568479912 8:0.05588357837453439 9:0.05751335538195447 10:-0.0720606896665702 11:0.18603326847883306 12:0.0589503674553796 13:-0.15181678815611213 14:0.00957717430180028 15:0.010880604751134861 16:-0.026779835440108923 17:-0.04633611998923353 18:0.08457665606781264 19:0.0808524093998224 20:-0.01313112524331714 21:0.004664521392998847 22:0.05373725197619343 23:0.025977694300946083 24:0.034552501267524224 25:-0.035087020195633985 26:-0.011533493967408125 27:0.014269529580558046 28:0.02012437564168755 29:0.019363628308035945 30:-0.012057003516961595 31:0.028181006241765266 32:-0.05920934706003071 33:0.010675064345934026 34:0.030247512809598726 35:-0.01755956657376707 36:-0.014565058219716404 37:0.022791544753345275 38:-0.01653899138379321 39:0.009975441318518831 40:0.005198349744529209 41:0.0009803495219052197 42:-0.012525286697922518 43:0.0032019314670575713 44:0.00048062116636776557 45:0.020682294186756753 46:-0.008981398292290117 47:0.008566675302060076 48:0.002558624555744432 49:0.0037106188518464187 50:0.009553261648399192 51:0.004532357747072102 52:-0.007735687587214684 53:-0.00029018311469732397 54:0.018259332534273486 55:0.022212753600853966 56:0.01184702635579358 57:0.01665015560022961 58:0.021062287974893616 59:0.005644599183165217 60:0.001163613272337311 61:0.01148009992840328 62:-0.0003844962296720208 63:-0.021411719665709643 64:0.011376869281737995 
1.0 1:-0.3115781609643072 2:0.0943188132603284 3:-0.07641059438829186 4:-0.022047141166659644 5:-0.02636217151920673 6:0.049480488099634144 7:0.0641647058464531 8:-0.018864864189979527 9:0.06588702229246199 10:0.0667568684290654 11:0.009869139769084902 12:0.015409982625772456 13:0.019207089363683823 14:-0.041684367024179186 15:-0.0016443141784102631 16:-0.000656148122373728 17:-0.04310384027345426 18:0.02758757548197159 19:-0.013719179106878664 20:0.0006502789515503522 21:-0.002057826649470214 22:0.014727274080025311 23:-0.003921332030097799 24:-0.013476511138006929 25:-0.019948427334371226 26:0.0033705736247732557 27:0.01621935162220061 28:0.01903285162083474 29:-0.020306919317563028 30:0.004140555278287453 31:-0.0023383513706500955 32:0.015957388492932992 33:0.010779879916372291 34:-0.02236105684279265 35:-0.017229348319133534 36:-0.001850079020065292 37:-0.033770385292182736 38:0.0005628754515547545 39:0.003900212374872229 40:0.015731315541691306 41:0.009179740582921956 42:0.007875836572506121 43:0.00791497429971062 44:0.0009413485325159973 45:0.018281464621241177 46:-0.008683314170425309 47:-0.002832175504869673 48:-0.022637554693132576 49:-0.005417506890936162 50:-0.008439245647200937 51:0.002095262037006583 52:-0.0016669719058859684 53:-0.005530880186186965 54:-0.008809084361534006 55:0.015161209522714037 56:0.002147623280129566 57:-0.009295534619058349 58:-0.008517995062815455 59:0.0006414500100028722 60:-0.00568605437110805 61:0.0092351086354077 62:0.008466317560028365 63:0.012049784068795838 64:-0.00220761554232724 
-1.0 1:-0.24462986722137575 2:0.11093247942092826 3:0.012928269377956287 4:0.0016509134722854542 5:0.14792151438529838 6:-0.0695807648907773 7:-0.04927948631711811 8:-0.06836442414376953 9:0.013080628740029443 10:0.0010643670045339358 11:0.012586924378187234 12:0.0006554443967254978 13:-0.00862181769933935 14:0.0031865397230910943 15:-0.0001888082784659642 16:-0.017452372298933285 17:0.03614489761901885 18:-0.0240660277977433 19:0.0155724918622708 20:0.025577876314020684 21:0.004072510997012866 22:0.00484528824733408 23:-0.02018827359292251 24:-0.015276697033135781 25:-0.06508328908370661 26:0.007643126701827338 27:-0.012724349571121875 28:0.002630738910558683 29:-0.003900696476047592 30:0.007839401877870002 31:0.029129816963485534 32:0.0089825979699676 33:-0.0403643589675376 34:-0.004005703550802801 35:-0.025763858810232583 36:0.015183284353258986 37:0.01635124023807947 38:-0.010480506104026205 39:-0.010643930464355534 40:-0.027317478042663105 41:0.005160697780347045 42:0.011118762267827894 43:0.02451710657744773 44:-0.02894186309566636 45:0.014509578896829673 46:0.00823699078837934 47:0.00764628637937206 48:-0.012716214718851794 49:-0.007357272313656757 50:-0.022859265470950144 51:-0.03194687036645752 52:-0.006586583590054394 53:-0.018084808075038674 54:0.008433916909551822 55:-0.021616939014237443 56:-0.004102315331201967 57:0.011873956172187778 58:0.0007081664164100667 59:0.0022073767749036586 60:0.02416923048819056 61:0.006182117189245707 62:-0.003911780107553121 63:-0.0018940788269869889 64:-8.60157387489735e-05 
1.0 1:0.1177520316335564 2:0.10801208841251578 3:0.036444479533101544 4:0.04900070697191003 5:-0.09876855307164588 6:-0.2967790720272498 7:-0.03532878591960939 8:0.09940842905012198 9:0.053420799004753265 10:-0.0018846997842948158 11:-0.09057181598104101 12:0.018101002603147513 13:0.029650517345205046 14:0.05870871087786243 15:0.09042367190322659 16:0.025657272164768635 17:-0.04517204283096482 18:0.013871200078608065 19:0.021147254635314482 20:0.03386497951041541 21:0.07108528063560762 22:-0.00419826792042776 23:-0.029678037813409837 24:0.07355040365809783 25:-0.012081522232937306 26:0.003885212140818977 27:-0.008552964729201362 28:0.018576480525438942 29:0.0035722676007035725 30:-0.003986394505052679 31:-0.012278969392363115 32:0.0014252814098771912 33:-0.006200254478246579 34:0.0025233033680182176 35:0.0029705494217743644 36:-0.0017305294567192854 37:0.002013994257745823 38:-0.019244461885887413 39:0.013670523702807042 40:-0.00015402868416236268 41:0.012245997348271984 42:-0.014999545420155632 43:-0.010872390856802038 44:0.008762196696889338 45:0.026860172150756416 46:0.004342434259976238 47:0.013603755735623486 48:-0.015557754981406904 49:0.019712622176668516 50:-0.00045217925994501043 51:-0.0010922526336873918 52:-5.0564921934941054e-05 53:0.0030004990301614135 54:0.003398470634227231 55:0.00024131993503698256 56:0.0011483843760007762 57:0.002387790434123807 58:0.0020933333301217626 59:-0.00336517781347 60:0.0010871722417860764 61:0.010543676384441656 62:-0.004518851957854956 63:-0.0025436750814617068 64:0.001152670284129971 
1.0 1:0.25531204908806987 2:0.12106368311171165 3:0.05004331032399017 4:-0.11835826710311768 5:-0.0018959759555426878 6:-0.1360491878262549 7:0.03740213440077509 8:0.09305002017299766 9:0.04064335017168078 10:-0.00401127969316801 11:0.016429429908247875 12:0.011761936362755503 13:0.029101993743594876 14:-0.02705969750916228 15:-0.037460782658816055 16:-0.018697477378986752 17:0.040675678913558895 18:-0.004300578832006235 19:-0.006527195882300128 20:-0.023118454261475185 21:-0.0419108587046574 22:0.01566027501381434 23:0.013403017162600776 24:-0.061080529970987424 25:0.012627241691222356 26:-0.0018594274785945324 27:-0.009907534833907591 28:-0.0205485245258694 29:-0.0009063710593067622 30:-0.0014343875098635176 31:-0.0033903929989493042 32:0.014366048827906095 33:0.007101652015507625 34:-0.004157098147830022 35:0.001091407844154067 36:0.001406673086395853 37:0.0012489749905809748 38:-0.0026468791687493075 39:-0.0034140408320378155 40:0.0006834445984325501 41:0.007142800802720192 42:0.007369271363752575 43:-0.010777837903656745 44:-0.004616863187722469 45:0.006817703215629002 46:-0.008392956321062829 47:0.00899783752117877 48:-0.011242909229686893 49:0.03378172258762296 50:0.006725518089260044 51:-0.0026888223083382946 52:0.007643473432563323 53:-0.0036880417814398984 54:0.013316901325039668 55:0.0042723627581124505 56:0.0011330893125829217 57:0.0042533203431168246 58:0.004691468399827693 59:-0.007111970343559919 60:0.00252686075949735 61:0.006542117332084296 62:0.0007286311053385525 63:-0.0002646906180254127 64:-0.0027717337063490792 
-1.0 1:0.2704283255360654 2:0.14795120163232142 3:-0.016441676191565755 4:0.13978140613730214 5:-0.03305581560351854 6:0.09174906835374645 7:-0.04040543220618248 8:-0.06456935583535436 9:-0.016010038081519795 10:-0.0010428967866022293 11:-0.042764499074945374 12:0.015717517793124594 13:-0.014279498637171636 14:0.03587711064432361 15:0.0312732765398415 16:0.003189033056139039 17:0.01592659054495637 18:-0.009493713327557461 19:0.010554483805251712 20:-0.011880211809264104 21:-0.00657591772019709 22:0.001570860335395701 23:-0.0026139393946970086 24:-0.004511553412418566 25:0.005976931627330102 26:0.011483954668929833 27:-0.008807474727606802 28:-0.0016635919285566125 29:-0.010541660166637143 30:-0.004557182873547649 31:-0.012815130858370084 32:0.011542796150351683 33:-0.004842495996012244 34:-0.0076753386371406634 35:0.003584328397965044 36:-0.00018043707504801151 37:-0.010550638723273942 38:-0.00493987757783599 39:0.003160242034505354 40:0.013613787424204757 41:-0.0005245879135482505 42:0.004034383938225517 43:0.011957698877461197 44:0.0031021331016133943 45:0.0028813350192345493 46:-0.0013358526743913511 47:-0.010346667879136424 48:0.007250131825615907 49:-0.009331577566391813 50:-0.0012371702493840803 51:0.0017222280844615425 52:-0.0055701005011965475 53:0.002960695890128739 54:0.00707654789964463 55:0.0067232856453790495 56:-0.0015170869677484794 57:0.0013156676381987785 58:0.003109996240165327 59:0.0037260408625001485 60:0.003210503874549878 61:0.008362956496702295 62:-0.001996288664803317 63:-0.004497253460072667 64:-0.006987269716517138 
1.0 1:-0.2823416305732297 2:0.0874356750466174 3:0.0028322319082278447 4:0.0017291240808086882 5:0.019671281457428084 6:-0.022896765969213098 7:-0.026969568103623255 8:-0.02534279625055447 9:0.02022898580165687 10:0.021454162381053354 11:0.016691948242178567 12:-0.008641885370220866 13:-0.002772738274871735 14:0.03799529595379848 15:-0.018975955839362013 16:0.040296193338326354 17:0.019989867503779783 18:-0.010704569163334681 19:-0.024109534557279454 20:0.0007414885084296575 21:0.008430852123210328 22:0.014498558806532105 23:-0.007064110259107165 24:-0.006338598242631327 25:-0.001766837330608723 26:-0.012496806780627173 27:-0.0004416621581401881 28:-0.00013654846176909714 29:-0.004693503429213402 30:0.006580004186042807 31:-0.0003009182170105587 32:-0.003238188729138655 33:0.009916522341787946 34:0.0003349436994057103 35:-0.003315248520419037 36:0.020261249261385426 37:0.02037640658319034 38:-0.004706609882475786 39:-0.0014927304945304464 40:-0.008560725405239635 41:-0.0009502125260316963 42:0.004861530655961011 43:0.013921102102445678 44:-0.009495764670875581 45:-0.00502011022007562 46:0.001826753384304109 47:-0.004068991851268331 48:-0.007061196864009729 49:0.0021912469521945055 50:-0.00911603018777421 51:-0.004067937584882172 52:-0.008059396445917685 53:-0.0003430147123792849 54:0.004306224756578661 55:-0.0013905159402831033 56:0.0004995273473445555 57:0.0010112322078613244 58:0.0039991040222740765 59:-0.0024143496944521586 60:0.012082682591580856 61:0.0047181482515731435 62:-0.00022016158432145317 63:0.002879547011886803 64:0.0011919983315484672 
1.0 1:0.28351458558611775 2:0.11130126654261446 3:0.06620529136072612 4:-0.10163247153126907 5:0.017371978969684374 6:-0.07962611450857451 7:0.1040596779809595 8:0.07809596706624006 9:0.03153881178154519 10:-0.0009809188393521016 11:0.04281034279242614 12:0.0002940121097282748 13:0.012552634973846045 14:-0.04519915333169314 15:-0.06873641952701438 16:-0.03223656134613614 17:0.04808564132736021 18:-0.012361603015936022 19:0.004007229132974459 20:-0.046534623800159394 21:-0.03951573197325338 22:0.009822024466159915 23:0.0036113154951174856 24:-0.03333034436093672 25:0.005590798025161822 26:0.0029924737399375477 27:-0.003607192684344812 28:0.002959646473213769 29:0.00323487764338928 30:0.004225266549044131 31:-0.017875204497163726 32:0.027405181491700417 33:-0.001962706919582783 34:-0.013261486572331645 35:0.013744602226431386 36:-0.0074470096354342825 37:0.008264014471428544 38:-0.019308576968915397 39:0.017581768499052696 40:-0.0063243357897202635 41:0.012323218185195571 42:-0.022205282361096507 43:-0.003019341258088651 44:0.011533098301252011 45:0.005277673240176667 46:0.025388414760915176 47:-0.006644960779073627 48:-0.003805813891158704 49:0.012521665534773622 50:-0.010373984887286235 51:0.002035552134319158 52:-0.001726426524214817 53:0.00679891890275388 54:0.002508859447048907 55:-0.0002824279366502036 56:-0.0005112276696236442 57:0.0012594231898356498 58:-0.01325712725976667 59:-0.0010735464027743448 60:0.00795584296213148 61:-0.013041605100301557 62:0.011831115946954934 63:0.0004467298961827546 64:-0.008882850540658292 
